Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Services_500m,Trees_500m
Southbank,256/22 Kavanagh St,2,u,567500.0,SP,Whiting,2017-09-23,0.7,3006.0,,,,,,,Melbourne City Council,-37.82293,144.96588,Southern Metropolitan,8400.0,25.0,1484
Southbank,2303/83 Queens Bridge St,1,u,440000.0,VB,Whiting,2017-09-23,0.7,3006.0,1.0,1.0,1.0,,67.0,1997.0,Melbourne City Council,-37.82377,144.96092,Southern Metropolitan,8400.0,13.0,1024
West Melbourne,128/33 Jeffcott St,3,u,742000.0,S,LITTLE,2017-09-23,3.1,3003.0,3.0,2.0,1.0,,115.0,1996.0,Melbourne City Council,-37.8118,144.95259,Northern Metropolitan,2230.0,9.0,913
Carlton,50 Dorrit St,3,h,1760000.0,S,hockingstuart,2017-08-26,1.6,3053.0,3.0,1.0,,9405.0,134.0,1880.0,Melbourne City Council,-37.79945,144.96653,Northern Metropolitan,6786.0,11.0,1534
Carlton,5/105 Neill St,3,u,1325000.0,S,Woodards,2017-08-26,1.6,3053.0,,,,,,,Melbourne City Council,-37.79459,144.97159,Northern Metropolitan,6786.0,5.0,1509
East Melbourne,208/25 Hotham St,1,u,303500.0,S,hockingstuart,2017-08-26,1.3,3002.0,1.0,1.0,0.0,,25.0,1975.0,Melbourne City Council,-37.81478,144.98957,Northern Metropolitan,3040.0,2.0,1075
North Melbourne,186 Errol St,2,t,770000.0,VB,W.B.,2017-08-26,1.8,3051.0,2.0,2.0,0.0,,77.0,1900.0,Melbourne City Council,-37.80047,144.95034,Northern Metropolitan,6821.0,7.0,1645
North Melbourne,9 Erskine St,2,h,1080000.0,S,Jellis,2017-08-26,1.8,3051.0,2.0,1.0,,100.0,67.0,1890.0,Melbourne City Council,-37.79524,144.94642,Northern Metropolitan,6821.0,4.0,3878
North Melbourne,8 Stedeford La,3,t,1425000.0,S,Jellis,2017-08-26,1.8,3051.0,3.0,2.0,1.0,,,,Melbourne City Council,-37.80372,144.95201,Northern Metropolitan,6821.0,3.0,1857
South Yarra,11/209 Domain Rd,2,u,1220000.0,S,hockingstuart,2017-08-26,2.7,3141.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.83449,144.98386,Southern Metropolitan,14887.0,3.0,941
Carlton,45 Elgin St,3,h,1400000.0,PI,Woodards,2017-10-07,1.6,3053.0,3.0,2.0,,104.0,82.0,1900.0,Melbourne City Council,-37.79798,144.97324,Northern Metropolitan,6786.0,6.0,1544
Carlton,95 Neill St,4,h,2061000.0,S,Nelson,2017-10-07,1.6,3053.0,4.0,3.0,2.0,,,,Melbourne City Council,-37.79451,144.97177,Northern Metropolitan,6786.0,5.0,1449
Kensington,79 McCracken St,2,h,881000.0,S,Rendina,2017-10-07,3.4,3031.0,2.0,1.0,,157.0,,,Melbourne City Council,-37.79295,144.92793,Northern Metropolitan,5263.0,4.0,2342
West Melbourne,90 Miller St,3,h,1654000.0,S,Nelson,2017-10-07,3.1,3003.0,3.0,2.0,0.0,,,,Melbourne City Council,-37.80538,144.94471,Northern Metropolitan,2230.0,2.0,1438
Carlton,2 Challis La,2,h,840000.0,S,Nelson,2017-10-14,1.6,3053.0,2.0,1.0,,29.0,,,Melbourne City Council,-37.79532,144.96737,Northern Metropolitan,6786.0,7.0,1366
Carlton,68 Grattan St,3,h,1398000.0,S,Collins,2017-10-14,1.6,3053.0,3.0,1.0,,,,,Melbourne City Council,-37.80058,144.96735,Northern Metropolitan,6786.0,12.0,1641
East Melbourne,40 Berry St,4,h,4550000.0,S,Caine,2017-10-14,1.3,3002.0,4.0,3.0,2.0,,,,Melbourne City Council,-37.8183,144.98885,Northern Metropolitan,3040.0,6.0,494
Kensington,2 Ormond St,4,h,2112000.0,S,Edward,2017-10-14,3.4,3031.0,4.0,2.0,1.0,,216.0,1880.0,Melbourne City Council,-37.79645,144.93053,Northern Metropolitan,5263.0,3.0,1729
North Melbourne,24 Leveson St,3,h,1480000.0,S,Woodards,2017-10-14,1.8,3051.0,3.0,2.0,,133.0,200.0,,Melbourne City Council,-37.8042,144.95117,Northern Metropolitan,6821.0,2.0,1867
Parkville,23 Church St,4,h,1620000.0,S,Nelson,2017-10-14,1.8,3052.0,,,,,,,Melbourne City Council,-37.78769,144.94167,Northern Metropolitan,2309.0,1.0,4808
West Melbourne,88 Roden St,4,h,2371000.0,S,Alexkarbon,2017-10-14,3.1,3003.0,4.0,2.0,1.0,214.0,169.0,1890.0,Melbourne City Council,-37.80712,144.94832,Northern Metropolitan,2230.0,2.0,1677
Kensington,36 Ormond St,4,h,2500000.0,S,Rendina,2017-10-21,3.4,3031.0,4.0,2.0,1.0,277.0,,,Melbourne City Council,-37.79695,144.9297,Northern Metropolitan,5263.0,4.0,1685
Kensington,19 Serong St,4,t,1050000.0,SP,Nelson,2017-10-21,3.4,3031.0,4.0,1.0,1.0,,,,Melbourne City Council,-37.78857,144.92534,Northern Metropolitan,5263.0,3.0,1516
East Melbourne,142 George St,3,h,2850000.0,S,Caine,2017-10-28,1.3,3002.0,3.0,2.0,2.0,,,,Melbourne City Council,-37.81507,144.98566,Northern Metropolitan,3040.0,11.0,1752
Kensington,56 Collett St,4,h,1650000.0,S,Nelson,2017-10-28,3.4,3031.0,4.0,1.0,,,,,Melbourne City Council,-37.79111,144.9331,Northern Metropolitan,5263.0,1.0,1116
Kensington,18 Drury St,3,t,850000.0,VB,Nelson,2017-10-28,3.4,3031.0,3.0,1.0,1.0,,103.0,1994.0,Melbourne City Council,-37.79012,144.92507,Northern Metropolitan,5263.0,4.0,1876
North Melbourne,7 Haines St,3,h,1550000.0,VB,Jellis,2017-10-28,1.8,3051.0,3.0,1.0,2.0,,,,Melbourne City Council,-37.79906,144.9498,Northern Metropolitan,6821.0,5.0,2690
South Yarra,53 Leopold St,2,h,2200000.0,PI,Marshall,2017-10-28,2.7,3141.0,2.0,2.0,1.0,133.0,,,Melbourne City Council,-37.8365,144.98274,Southern Metropolitan,14887.0,2.0,1562
West Melbourne,220 Adderley St,4,h,1230000.0,S,Collins,2017-10-28,3.1,3003.0,4.0,1.0,1.0,133.0,124.0,1880.0,Melbourne City Council,-37.80814,144.94506,Northern Metropolitan,2230.0,1.0,1221
West Melbourne,191 Stanley St,3,h,1190000.0,S,hockingstuart,2017-10-28,3.1,3003.0,3.0,1.0,,,105.0,1880.0,Melbourne City Council,-37.81034,144.94604,Northern Metropolitan,2230.0,1.0,928
Parkville,88 Story St,3,h,2675000.0,VB,Collins,2017-11-04,1.8,3052.0,3.0,2.0,1.0,183.0,168.0,1890.0,Melbourne City Council,-37.7965,144.9543,Northern Metropolitan,2309.0,9.0,4329
Parkville,30 Walker St,3,h,1350000.0,S,Jellis,2017-11-11,1.8,3052.0,3.0,2.0,3.0,,160.0,1860.0,Melbourne City Council,-37.7844,144.958,Northern Metropolitan,2309.0,4.0,4290
Kensington,9 Fisken Pl,3,t,1170000.0,S,Nelson,2017-11-18,3.4,3031.0,3.0,2.0,2.0,,138.0,2012.0,Melbourne City Council,-37.7955,144.9243,Northern Metropolitan,5263.0,5.0,2647
Kensington,10 Market St,4,h,939000.0,S,Rendina,2017-11-18,3.4,3031.0,4.0,2.0,1.0,116.0,140.0,2000.0,Melbourne City Council,-37.7893,144.9274,Northern Metropolitan,5263.0,4.0,1662
Kensington,3 Nottingham St,2,h,915000.0,S,Nelson,2017-11-25,3.4,3031.0,2.0,1.0,,170.0,,,Melbourne City Council,-37.789,144.9331,Northern Metropolitan,5263.0,1.0,901
Kensington,69 Rankins Rd,3,h,1550000.0,S,Nelson,2017-11-25,3.4,3031.0,3.0,2.0,2.0,,127.0,1890.0,Melbourne City Council,-37.7906,144.9318,Northern Metropolitan,5263.0,4.0,1197
North Melbourne,86 Molesworth St,2,h,1405000.0,S,Nelson,2017-11-25,1.8,3051.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.7968,144.9473,Northern Metropolitan,6821.0,5.0,3227
Parkville,57 Morrah St,4,h,3700000.0,VB,Nelson,2017-11-25,1.8,3052.0,4.0,3.0,1.0,,,,Melbourne City Council,-37.7958,144.9557,Northern Metropolitan,2309.0,6.0,4260
West Melbourne,99 Stanley St,3,h,1470000.0,SP,Nelson,2017-11-25,3.1,3003.0,3.0,2.0,1.0,166.0,,,Melbourne City Council,-37.809,144.9483,Northern Metropolitan,2230.0,1.0,1310
Carlton,173 Drummond St,4,h,3825000.0,S,Woodards,2018-01-06,1.6,3053.0,4.0,1.0,2.0,316.0,,,Melbourne City Council,-37.80229,144.9679,Northern Metropolitan,6786.0,12.0,1673
Carlton,100 Barkly St,4,h,2150000.0,VB,Nelson,2017-12-09,1.6,3053.0,4.0,2.0,,109.0,,,Melbourne City Council,-37.79954,144.97167,Northern Metropolitan,6786.0,11.0,1621
Kensington,67 Hardiman St,3,h,1760000.0,S,Nelson,2017-12-09,3.4,3031.0,3.0,2.0,2.0,176.0,212.0,1900.0,Melbourne City Council,-37.7956,144.93419,Northern Metropolitan,5263.0,2.0,1333
North Melbourne,183 Melrose St,2,h,850000.0,VB,Nelson,2017-12-09,1.8,3051.0,2.0,1.0,,119.0,81.0,1890.0,Melbourne City Council,-37.79058,144.94253,Northern Metropolitan,6821.0,3.0,5119
North Melbourne,59 Baillie St,2,t,880000.0,S,Rendina,2018-02-03,1.8,3051.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.8017,144.94602,Northern Metropolitan,6821.0,3.0,1849
Kensington,34 Gower St,3,h,1115000.0,S,Rendina,2018-02-10,3.4,3031.0,3.0,1.0,,204.0,112.0,1890.0,Melbourne City Council,-37.79547,144.92802,Northern Metropolitan,5263.0,5.0,2083
Kensington,13 Wight St,2,h,855000.0,PI,Woodards,2018-02-10,3.4,3031.0,2.0,1.0,,110.0,79.0,1910.0,Melbourne City Council,-37.79372,144.92846,Northern Metropolitan,5263.0,4.0,2094
North Melbourne,111 Peel St,3,h,1285000.0,PI,Jellis,2018-02-10,1.8,3051.0,3.0,2.0,,87.0,139.0,1910.0,Melbourne City Council,-37.8054,144.95573,Northern Metropolitan,6821.0,2.0,1865
Kensington,13 Albermarle St,3,h,1390000.0,S,Nelson,2018-03-03,3.4,3031.0,3.0,2.0,0.0,146.0,138.0,1891.0,Melbourne City Council,-37.79611,144.93305,Northern Metropolitan,5263.0,3.0,1243
Kensington,87 Barnett St,3,h,1122500.0,S,Edward,2018-03-10,3.4,3031.0,3.0,1.0,0.0,170.0,,,Melbourne City Council,-37.79399,144.93212,Northern Metropolitan,5263.0,5.0,1462
Carlton,164 Canning St,1,h,1252000.0,S,Woodards,2018-02-17,1.6,3053.0,1.0,1.0,1.0,138.0,,,Melbourne City Council,-37.7946,144.97368,Northern Metropolitan,6786.0,4.0,1172
Carlton,226 Elgin St,2,u,650000.0,VB,Nelson,2018-02-17,1.6,3053.0,2.0,1.0,4.0,1439.0,72.0,2006.0,Melbourne City Council,-37.79687,144.96685,Northern Metropolitan,6786.0,7.0,1425
North Melbourne,136 Capel St,3,h,1400000.0,VB,Nelson,2018-02-17,1.8,3051.0,4.0,1.0,,105.0,,,Melbourne City Council,-37.80485,144.95559,Northern Metropolitan,6821.0,2.0,1802
Carlton,162 Canning St,2,h,1410000.0,PI,Nelson,2018-03-17,1.6,3053.0,2.0,2.0,,150.0,,,Melbourne City Council,-37.79463,144.97367,Northern Metropolitan,6786.0,4.0,1175
Carlton,26 Tyne St,3,t,1750000.0,S,Collins,2018-03-17,1.6,3053.0,3.0,2.0,2.0,2399.0,138.0,1998.0,Melbourne City Council,-37.79782,144.96664,Northern Metropolitan,6786.0,8.0,1419
North Melbourne,9 George St,3,h,1270000.0,S,Peter,2018-03-17,1.8,3051.0,3.0,2.0,2.0,214.0,137.0,2004.0,Melbourne City Council,-37.79025,144.94093,Northern Metropolitan,6821.0,2.0,3706
North Melbourne,70 Provost St,2,t,810000.0,S,Alexkarbon,2018-03-17,1.8,3051.0,2.0,1.0,1.0,1145.0,,1996.0,Melbourne City Council,-37.8017,144.94602,Northern Metropolitan,6821.0,3.0,1849
West Melbourne,364 King St,2,h,1200000.0,VB,W.B.,2018-03-17,3.1,3003.0,2.0,1.0,1.0,136.0,,,Melbourne City Council,-37.80817,144.95222,Northern Metropolitan,2230.0,3.0,1509
Kensington,130 Bellair St,3,h,1394000.0,S,Nelson,2018-02-24,3.4,3031.0,3.0,1.0,,232.0,124.0,1900.0,Melbourne City Council,-37.79243,144.92968,Northern Metropolitan,5263.0,4.0,1800
Kensington,21 The Ridgeway,3,h,1640000.0,S,Biggin,2018-02-24,3.4,3031.0,3.0,2.0,,203.0,166.0,1900.0,Melbourne City Council,-37.79435,144.92591,Northern Metropolitan,5263.0,5.0,2609
Kensington,2B Wight St,3,t,976000.0,S,Nelson,2018-02-24,3.4,3031.0,3.0,1.0,1.0,120.0,,,Melbourne City Council,-37.79343,144.92935,Northern Metropolitan,5263.0,4.0,1848
West Melbourne,122 Railway Pl,3,t,1150000.0,S,Jellis,2018-02-24,3.1,3003.0,3.0,2.0,2.0,678.0,,,Melbourne City Council,-37.80787,144.94334,Northern Metropolitan,2230.0,1.0,1060
